model,b1,log10c0,p1,E1,E2,log10delta1,log10delta2,pop_frac1,pop_frac2,strategy1,strategy2,batches,steady_state,fullname
1,0.5,0,0.5,1,0.9,-2.5,-1.5,0.500000003,0.499999997,1,8.51582813182912e-313,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_4.mat
1,0.5,0,0.5,1,0.925,-2.5,-1.5,0.500000003,0.499999997,1,8.61311731076975e-313,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_40.mat
1,0.5,0,0.5,1,0.925,-2.5,-1,0.500000003,0.499999997,1.78162164824069e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_41.mat
1,0.5,0,0.5,1,0.925,-2.5,-0.5,0.500000003,0.499999997,1.78162164824069e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_42.mat
1,0.5,0,0.5,1,0.925,-2.5,0,0.500000003,0.499999997,1.78162164824069e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_43.mat
1,0.5,0,0.5,1,0.925,-2,-2.5,1,0,0.648159918,0.633600478,911,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_44.mat
1,0.5,0,0.5,1,0.925,-2,-2,1,0,0.351840082,0.361894202,908,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_45.mat
1,0.5,0,0.5,1,0.925,-2,-1.5,0.500000003,0.499999997,1,8.61078678330628e-313,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_46.mat
1,0.5,0,0.5,1,0.925,-2,-1,0.500000003,0.499999997,1.79244508639517e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_47.mat
1,0.5,0,0.5,1,0.925,-2,-0.5,0.500000003,0.499999997,1.79244508639517e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_48.mat
1,0.5,0,0.5,1,0.925,-2,0,0.500000003,0.499999997,1.79244508639517e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_49.mat
1,0.5,0,0.5,1,0.9,-2.5,-1,0.500000003,0.499999997,1.79949601605964e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_5.mat
1,0.5,0,0.5,1,0.925,-1.5,-2.5,0.500000003,0.499999997,1.83157446884318e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_50.mat
1,0.5,0,0.5,1,0.925,-1.5,-2,0.500000003,0.499999997,1.8311495016919e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_51.mat
1,0.5,0,0.5,1,0.925,-1.5,-1.5,1,0,0.637974071,0.633311803,965,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_52.mat
1,0.5,0,0.5,1,0.925,-1.5,-1,0.500000003,0.499999997,1.83049097882557e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_53.mat
1,0.5,0,0.5,1,0.925,-1.5,-0.5,0.500000003,0.499999997,1.83049097882557e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_54.mat
1,0.5,0,0.5,1,0.925,-1.5,0,0.500000003,0.499999997,1.83049097882557e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_55.mat
1,0.5,0,0.5,1,0.925,-1,-2.5,0.500000003,0.499999997,1,3.35495355188061e-312,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_56.mat
1,0.5,0,0.5,1,0.925,-1,-2,0.500000003,0.499999997,1,3.37441027227601e-312,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_57.mat
1,0.5,0,0.5,1,0.925,-1,-1.5,0.500000003,0.499999997,1,1.72143953390175e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_58.mat
1,0.5,0,0.5,1,0.925,-1,-1,1,0,0.667557146,0.660109104,974,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_59.mat
1,0.5,0,0.5,1,0.9,-2.5,-0.5,0.500000003,0.499999997,1.79949601605964e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_6.mat
1,0.5,0,0.5,1,0.925,-1,-0.5,0.500000003,0.499999997,9.40562434168928e-313,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_60.mat
1,0.5,0,0.5,1,0.925,-1,0,0.500000003,0.499999997,9.40562434168928e-313,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_61.mat
1,0.5,0,0.5,1,0.925,-0.5,-2.5,0.500000003,0.499999997,1,3.35495355188061e-312,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_62.mat
1,0.5,0,0.5,1,0.925,-0.5,-2,0.500000003,0.499999997,1,3.37441027227601e-312,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_63.mat
1,0.5,0,0.5,1,0.925,-0.5,-1.5,0.500000003,0.499999997,1,1.72143953390175e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_64.mat
1,0.5,0,0.5,1,0.925,-0.5,-1,0.500000003,0.499999997,1,1.70734467879819e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_65.mat
1,0.5,0,0.5,1,0.925,-0.5,-0.5,1,0,0.909845954,0.898781403,1194,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_66.mat
1,0.5,0,0.5,1,0.925,-0.5,0,0.500000003,0.499999997,1.05123545028397e-312,1,1039,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_67.mat
1,0.5,0,0.5,1,0.925,0,-2.5,0.500000003,0.499999997,1,3.35495355188061e-312,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_68.mat
1,0.5,0,0.5,1,0.925,0,-2,0.500000003,0.499999997,1,3.37441027227601e-312,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_69.mat
1,0.5,0,0.5,1,0.9,-2.5,0,0.500000003,0.499999997,1.79949601605964e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_7.mat
1,0.5,0,0.5,1,0.925,0,-1.5,0.500000003,0.499999997,1,1.72143953390175e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_70.mat
1,0.5,0,0.5,1,0.925,0,-1,0.500000003,0.499999997,1,1.70734467879819e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_71.mat
1,0.5,0,0.5,1,0.925,0,-0.5,0.500000003,0.499999997,1,1.85314437821751e-312,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_72.mat
1,0.5,0,0.5,1,0.925,0,0,0.500000003,0.499999997,1,1.08646689944216e-311,1032,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_73.mat
1,0.5,0,0.5,1,0.95,-2.5,-2.5,1,0,0.358529239,0.36485385,1364,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_74.mat
1,0.5,0,0.5,1,0.95,-2.5,-2,1,0,0.641470761,0.639677456,1357,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_75.mat
1,0.5,0,0.5,1,0.95,-2.5,-1.5,0.500000002,0.499999998,1,8.70753253242731e-313,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_76.mat
1,0.5,0,0.5,1,0.95,-2.5,-1,0.500000002,0.499999998,1.76407248638127e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_77.mat
1,0.5,0,0.5,1,0.95,-2.5,-0.5,0.500000002,0.499999998,1.76407248638127e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_78.mat
1,0.5,0,0.5,1,0.95,-2.5,0,0.500000002,0.499999998,1.76407248638127e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_79.mat
1,0.5,0,0.5,1,0.9,-2,-2.5,1,0,0.351840082,0.369668758,682,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_8.mat
1,0.5,0,0.5,1,0.95,-2,-2.5,1,0,0.351840082,0.36315257,1370,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_80.mat
1,0.5,0,0.5,1,0.95,-2,-2,1,0,0.648159918,0.641479625,1363,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_81.mat
1,0.5,0,0.5,1,0.95,-2,-1.5,0.500000002,0.499999998,1,8.70522724406033e-313,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_82.mat
1,0.5,0,0.5,1,0.95,-2,-1,0.500000002,0.499999998,1.77471631519147e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_83.mat
1,0.5,0,0.5,1,0.95,-2,-0.5,0.500000002,0.499999998,1.77471631519147e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_84.mat
1,0.5,0,0.5,1,0.95,-2,0,0.500000002,0.499999998,1.77471631519147e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_85.mat
1,0.5,0,0.5,1,0.95,-1.5,-2.5,0.500000002,0.499999998,1.81325110686771e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_86.mat
1,0.5,0,0.5,1,0.95,-1.5,-2,0.500000002,0.499999998,1.81281725483511e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_87.mat
1,0.5,0,0.5,1,0.95,-1.5,-1.5,1,0,0.318987037,0.328270705,1450,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_88.mat
1,0.5,0,0.5,1,0.95,-1.5,-1,0.500000002,0.499999998,1.81214549104406e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_89.mat
1,0.5,0,0.5,1,0.9,-2,-2,1,0,0.351840082,0.365290238,680,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_9.mat
1,0.5,0,0.5,1,0.95,-1.5,-0.5,0.500000002,0.499999998,1.81214549104406e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_90.mat
1,0.5,0,0.5,1,0.95,-1.5,0,0.500000002,0.499999998,1.81214549104406e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_91.mat
1,0.5,0,0.5,1,0.95,-1,-2.5,0.500000002,0.499999998,1,1.69549471598993e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_92.mat
1,0.5,0,0.5,1,0.95,-1,-2,0.500000002,0.499999998,1,1.70541703574272e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_93.mat
1,0.5,0,0.5,1,0.95,-1,-1.5,0.500000002,0.499999998,1,1.74033446861966e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_94.mat
1,0.5,0,0.5,1,0.95,-1,-1,1,0,0.332442854,0.337326277,1464,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_95.mat
1,0.5,0,0.5,1,0.95,-1,-0.5,0.500000002,0.499999998,9.25872353345146e-313,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_96.mat
1,0.5,0,0.5,1,0.95,-1,0,0.500000002,0.499999998,9.25872353345146e-313,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_97.mat
1,0.5,0,0.5,1,0.95,-0.5,-2.5,0.500000002,0.499999998,1,1.69549471598993e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_98.mat
1,0.5,0,0.5,1,0.95,-0.5,-2,0.500000002,0.499999998,1,1.70541703574272e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_99.mat
1,0.5,0,0.55,1,0.9,-2.5,-2.5,1,0,0.657982023,0.644775067,681,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_182.mat
1,0.5,0,0.55,1,0.9,-2.5,-2,1,0,0.657982023,0.648549749,679,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_183.mat
1,0.5,0,0.55,1,0.9,-2.5,-1.5,0.679994319,0.320005681,0.530655334,1,293293,3,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_184.mat
1,0.5,0,0.55,1,0.9,-2.5,-1,0.449999996,0.550000004,2.08986353505049e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_185.mat
1,0.5,0,0.55,1,0.9,-2.5,-0.5,0.449999996,0.550000004,2.08986353505049e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_186.mat
1,0.5,0,0.55,1,0.9,-2.5,0,0.449999996,0.550000004,2.08986353505049e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_187.mat
1,0.5,0,0.55,1,0.9,-2,-2.5,1,0,0.370047301,0.38748851,682,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_188.mat
1,0.5,0,0.55,1,0.9,-2,-2,1,0,0.370047301,0.382827612,680,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_189.mat
1,0.5,0,0.55,1,0.9,-2,-1.5,0.550000005,0.449999995,1,9.84333114841879e-313,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_190.mat
1,0.5,0,0.55,1,0.9,-2,-1,0.449999996,0.550000004,2.10202183669382e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_191.mat
1,0.5,0,0.55,1,0.9,-2,-0.5,0.449999996,0.550000004,2.10202183669382e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_192.mat
1,0.5,0,0.55,1,0.9,-2,0,0.449999996,0.550000004,2.10202183669382e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_193.mat
1,0.5,0,0.55,1,0.9,-1.5,-2.5,0.550000005,0.449999995,1,6.03049013250246e-312,1040,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_194.mat
1,0.5,0,0.55,1,0.9,-1.5,-2,0.550000005,0.449999995,1,6.0880248385431e-312,1040,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_195.mat
1,0.5,0,0.55,1,0.9,-1.5,-1.5,1,0,0.336639609,0.355334044,722,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_196.mat
1,0.5,0,0.55,1,0.9,-1.5,-1,0.449999996,0.550000004,2.14725875971413e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_197.mat
1,0.5,0,0.55,1,0.9,-1.5,-0.5,0.449999996,0.550000004,2.14725875971413e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_198.mat
1,0.5,0,0.55,1,0.9,-1.5,0,0.449999996,0.550000004,2.14725875971413e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_199.mat
1,0.5,0,0.55,1,0.9,-1,-2.5,0.550000005,0.449999995,1,3.83603419281181e-312,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_200.mat
1,0.5,0,0.55,1,0.9,-1,-2,0.550000005,0.449999995,1,1.92852001102154e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_201.mat
1,0.5,0,0.55,1,0.9,-1,-1.5,0.550000005,0.449999995,1,1.96770034599518e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_202.mat
1,0.5,0,0.55,1,0.9,-1,-1,1,0,0.370019158,0.377751833,728,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_203.mat
1,0.5,0,0.55,1,0.9,-1,-0.5,0.449999996,0.550000004,1.12364489217268e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_204.mat
1,0.5,0,0.55,1,0.9,-1,0,0.449999996,0.550000004,1.12364489217268e-312,1,1038,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_205.mat
1,0.5,0,0.55,1,0.9,-0.5,-2.5,0.550000005,0.449999995,1,3.83603419281181e-312,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_206.mat
1,0.5,0,0.55,1,0.9,-0.5,-2,0.550000005,0.449999995,1,1.92852001102154e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_207.mat
1,0.5,0,0.55,1,0.9,-0.5,-1.5,0.550000005,0.449999995,1,1.96770034599518e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_208.mat
1,0.5,0,0.55,1,0.9,-0.5,-1,0.550000005,0.449999995,1,1.95722727181067e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_209.mat
1,0.5,0,0.55,1,0.9,-0.5,-0.5,1,0,0.821053247,0.800304507,856,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_210.mat
1,0.5,0,0.55,1,0.9,-0.5,0,0.449999996,0.550000004,1.25771187105062e-312,1,1040,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_211.mat
1,0.5,0,0.55,1,0.9,0,-2.5,0.550000005,0.449999995,1,3.83603419281181e-312,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_212.mat
1,0.5,0,0.55,1,0.9,0,-2,0.550000005,0.449999995,1,1.92852001102154e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_213.mat
1,0.5,0,0.55,1,0.9,0,-1.5,0.550000005,0.449999995,1,1.96770034599518e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_214.mat
1,0.5,0,0.55,1,0.9,0,-1,0.550000005,0.449999995,1,1.95722727181067e-312,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_215.mat
1,0.5,0,0.55,1,0.9,0,-0.5,0.550000005,0.449999995,1,2.04001778803856e-312,1039,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_216.mat
1,0.5,0,0.55,1,0.9,0,0,0.550000005,0.449999995,1,6.03592646458385e-312,1033,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_217.mat
1,0.5,0,0.55,1,0.925,-2.5,-2.5,1,0,0.377406802,0.386386804,908,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_218.mat
1,0.5,0,0.55,1,0.925,-2.5,-2,1,0,0.657982023,0.652001558,905,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_219.mat
1,0.5,0,0.55,1,0.925,-2.5,-1.5,0.656140965,0.343859035,0.51180457,1,259309,3,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_220.mat
1,0.5,0,0.55,1,0.925,-2.5,-1,0.449999996,0.550000004,2.06795603583274e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_221.mat
1,0.5,0,0.55,1,0.925,-2.5,-0.5,0.449999996,0.550000004,2.06795603583274e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_222.mat
1,0.5,0,0.55,1,0.925,-2.5,0,0.449999996,0.550000004,2.06795603583274e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_223.mat
1,0.5,0,0.55,1,0.925,-2,-2.5,1,0,0.664138872,0.649490315,911,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_224.mat
1,0.5,0,0.55,1,0.925,-2,-2,1,0,0.370047301,0.379598467,908,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_225.mat
1,0.5,0,0.55,1,0.925,-2,-1.5,0.550000005,0.449999995,1,9.96182265826174e-313,1037,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_226.mat
1,0.5,0,0.55,1,0.925,-2,-1,0.449999996,0.550000004,2.07991312455806e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_227.mat
1,0.5,0,0.55,1,0.925,-2,-0.5,0.449999996,0.550000004,2.07991312455806e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_228.mat
1,0.5,0,0.55,1,0.925,-2,0,0.449999996,0.550000004,2.07991312455806e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_229.mat
1,0.5,0,0.55,1,0.925,-1.5,-2.5,0.449999996,0.550000004,4.25169242720539e-312,1,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_230.mat
1,0.5,0,0.55,1,0.925,-1.5,-2,0.449999996,0.550000004,4.25064323068445e-312,1,1035,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_231.mat
1,0.5,0,0.55,1,0.925,-1.5,-1.5,1,0,0.70053859,0.686557473,964,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_232.mat
1,0.5,0,0.55,1,0.925,-1.5,-1,0.449999996,0.550000004,2.12444298711505e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_233.mat
1,0.5,0,0.55,1,0.925,-1.5,-0.5,0.449999996,0.550000004,2.12444298711505e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_234.mat
1,0.5,0,0.55,1,0.925,-1.5,0,0.449999996,0.550000004,2.12444298711505e-312,1,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_235.mat
1,0.5,0,0.55,1,0.925,-1,-2.5,0.550000005,0.449999995,1,1.94063926993254e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_236.mat
1,0.5,0,0.55,1,0.925,-1,-2,0.550000005,0.449999995,1,1.95136874305111e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_237.mat
1,0.5,0,0.55,1,0.925,-1,-1.5,0.550000005,0.449999995,1,1.99140465674075e-312,1036,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_238.mat
